Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09 15:30:00+00:00,277.4100036621094,227.83999633789062,314.6199951171875,655.5,96.06500244140625,278.0,228.57000732421875,315.2699890136719,658.2957763671875,96.71499633789062,277.0299987792969,227.5,313.5400085449219,654.5999755859375,95.87999725341797,277.70001220703125,227.66000366210938,314.1424865722656,656.719970703125,96.6449966430664,2290151,2190514,1009941,1193432,4915351
2025-12-09 16:30:00+00:00,277.875,227.99000549316406,317.63079833984375,655.3300170898438,95.92500305175781,278.1199951171875,228.36000061035156,317.67999267578125,657.423583984375,96.62999725341797,277.20001220703125,227.6999969482422,314.4599914550781,654.27001953125,95.76000213623047,277.4100036621094,227.83999633789062,314.6400146484375,655.5,96.06500244140625,1696929,1465538,1191496,766280,4367552
2025-12-09 17:30:00+00:00,278.385009765625,228.30999755859375,318.6700134277344,657.4849853515625,95.78379821777344,278.739990234375,228.41000366210938,318.7088928222656,657.6500244140625,96.06999969482422,277.79998779296875,227.4199981689453,317.3299865722656,653.7849731445312,95.44999694824219,277.875,227.99000549316406,317.63079833984375,655.3300170898438,95.92500305175781,1988455,1240343,1262633,779705,4083576
2025-12-09 18:30:00+00:00,278.69000244140625,227.97999572753906,318.2799987792969,657.97998046875,96.58989715576172,278.8900146484375,228.41000366210938,318.70001220703125,660.0900268554688,97.19000244140625,278.1199951171875,227.91000366210938,317.7101135253906,657.2999877929688,95.75,278.385009765625,228.30999755859375,318.6700134277344,657.4849853515625,95.78379821777344,1262893,1005503,629339,764940,5067300
2025-12-09 19:30:00+00:00,277.864990234375,227.9149932861328,317.9200134277344,656.3499755859375,96.8499984741211,278.75,228.28370666503906,318.4750061035156,658.5,96.93000030517578,277.6499938964844,227.66409301757812,317.58648681640625,656.2899780273438,96.3499984741211,278.69000244140625,227.97999572753906,318.2799987792969,657.97998046875,96.58000183105469,1906538,1275552,764080,595350,3500625
2025-12-09 20:30:00+00:00,277.2300109863281,227.89999389648438,317.7900085449219,656.8200073242188,96.70999908447266,278.25,228.0800018310547,318.0199890136719,666.7999877929688,97.23999786376953,276.9200134277344,226.88999938964844,314.45001220703125,655.5999755859375,96.44000244140625,277.864990234375,227.91000366210938,317.9200134277344,656.3499755859375,96.8499984741211,2737573,1498414,1170453,774237,4138582
2025-12-10 14:30:00+00:00,277.45001220703125,231.73500061035156,318.739990234375,651.3175048828125,95.5250015258789,278.7929992675781,232.4199981689453,319.5199890136719,654.510009765625,96.95999908447266,276.5849914550781,228.47000122070312,315.3999938964844,647.3099975585938,95.08000183105469,277.8699951171875,228.58999633789062,316.6199951171875,650.4000244140625,96.73500061035156,3868165,7146039,2497344,1971573,8028921
2025-12-10 15:30:00+00:00,278.2576904296875,231.66000366210938,318.6000061035156,652.8491821289062,94.94999694824219,278.2799987792969,232.02000427246094,318.8595886230469,652.9500122070312,95.56780242919922,276.44000244140625,230.0,317.3599853515625,648.0800170898438,94.62999725341797,277.4549865722656,231.73500061035156,318.70001220703125,651.0399780273438,95.5199966430664,1880040,2842036,887438,1226649,6148312
2025-12-10 16:30:00+00:00,278.5264892578125,230.72000122070312,317.0751037597656,650.25,94.79000091552734,278.8900146484375,232.11000061035156,318.82501220703125,653.3115234375,95.05999755859375,277.9750061035156,230.64920043945312,317.07000732421875,649.8800048828125,94.56999969482422,278.2300109863281,231.63999938964844,318.57000732421875,652.8300170898438,94.95500183105469,1611918,1702459,900377,638304,3158059
2025-12-10 17:30:00+00:00,278.1199951171875,230.3350067138672,316.70001220703125,644.8438110351562,94.22000122070312,279.2799987792969,231.60000610351562,318.0295104980469,651.0,94.81999969482422,278.0849914550781,230.19000244140625,316.6888122558594,644.030029296875,94.16000366210938,278.5199890136719,230.6999969482422,317.0400085449219,650.2000122070312,94.78500366210938,1374275,1515784,711869,1159629,4973469
2025-12-10 18:30:00+00:00,278.2200012207031,230.26499938964844,318.6099853515625,645.489990234375,93.4749984741211,279.2200012207031,231.41000366210938,319.6000061035156,649.1699829101562,94.27999877929688,277.9100036621094,229.83999633789062,316.45001220703125,644.0999755859375,93.3499984741211,278.1199951171875,230.32000732421875,316.6499938964844,644.719970703125,94.22000122070312,1631790,2879222,1057225,1289902,7085060
2025-12-10 19:30:00+00:00,278.9800109863281,231.9199981689453,320.510009765625,647.9199829101562,93.40989685058594,279.75,232.22999572753906,320.8500061035156,650.1300048828125,93.73999786376953,277.70001220703125,229.8000030517578,318.17999267578125,643.3975830078125,92.9800033569336,278.2200012207031,230.27999877929688,318.67999267578125,645.489990234375,93.47599792480469,2578278,3311589,1555562,1545291,7418112
2025-12-10 20:30:00+00:00,278.7200012207031,231.69000244140625,320.8500061035156,649.9299926757812,92.69999694824219,279.3699951171875,232.38699340820312,321.8699951171875,650.8800048828125,93.43000030517578,278.5899963378906,231.55499267578125,320.489990234375,647.905029296875,92.3499984741211,278.989990234375,231.9149932861328,320.55999755859375,648.0399780273438,93.40499877929688,2242651,10520445,1865336,1033356,9019771
2025-12-11 14:30:00+00:00,276.1199951171875,230.8800048828125,317.05999755859375,652.6099853515625,94.3949966430664,279.5799865722656,232.11000061035156,321.989990234375,655.280029296875,94.51000213623047,273.80999755859375,229.4199981689453,314.5199890136719,640.7949829101562,92.76000213623047,279.0950012207031,230.7100067138672,320.94000244140625,642.72998046875,93.8550033569336,6887208,4677750,3634473,2302563,9038298
2025-12-11 15:30:00+00:00,275.82501220703125,228.85000610351562,315.54998779296875,646.6099853515625,94.08499908447266,276.5899963378906,231.0399932861328,317.8900146484375,653.1849975585938,94.68000030517578,275.20001220703125,228.69009399414062,315.239990234375,646.0300903320312,93.70999908447266,276.114990234375,230.86000061035156,317.07501220703125,652.5399780273438,94.3949966430664,2343607,2150176,1521142,990587,4362495
2025-12-11 16:30:00+00:00,277.9049987792969,230.08250427246094,316.05999755859375,648.8400268554688,94.62000274658203,278.17999267578125,230.27999877929688,316.5400085449219,649.719970703125,94.81999969482422,275.80999755859375,228.77999877929688,314.6600036621094,645.2999877929688,93.98999786376953,275.82000732421875,228.88999938964844,315.5249938964844,646.7100219726562,94.08499908447266,2412367,1738077,1109293,586515,3473366
2025-12-11 17:30:00+00:00,277.5226135253906,229.47999572753906,313.3900146484375,649.3900146484375,94.08999633789062,278.3500061035156,230.3990020751953,316.543212890625,650.4500122070312,94.7699966430664,277.3800048828125,229.24000549316406,309.8800048828125,647.9550170898438,94.07499694824219,277.9200134277344,230.08999633789062,316.0574951171875,648.8350219726562,94.61219787597656,1473658,1695827,2408094,651876,2643380
2025-12-11 18:30:00+00:00,277.760009765625,229.8441925048828,313.6050109863281,651.9199829101562,94.4198989868164,278.2099914550781,230.07940673828125,314.55999755859375,653.4149780273438,94.45999908447266,277.510009765625,229.33999633789062,311.2349853515625,649.22998046875,94.05000305175781,277.5249938964844,229.47999572753906,313.4100036621094,649.3400268554688,94.0999984741211,1432317,1454306,2208647,660057,2583434
2025-12-11 19:30:00+00:00,278.0950012207031,229.6925048828125,313.3500061035156,650.5499877929688,93.8499984741211,278.2149963378906,230.10000610351562,314.29998779296875,653.280029296875,94.41999816894531,277.59130859375,229.50999450683594,312.8399963378906,650.2000122070312,93.70999908447266,277.760009765625,229.85000610351562,313.6300048828125,652.0,94.41000366210938,1817634,1703233,1218542,639281,3095959
2025-12-11 20:30:00+00:00,278.05999755859375,230.27000427246094,313.7099914550781,652.780029296875,94.11499786376953,278.2099914550781,230.3000030517578,314.1099853515625,652.8699951171875,94.13999938964844,277.4700012207031,229.30999755859375,312.85009765625,650.1500244140625,93.68000030517578,278.0899963378906,229.7100067138672,313.3399963378906,650.52001953125,93.8499984741211,1985352,2253506,1611593,649752,2855312
2025-12-12 14:30:00+00:00,277.8699951171875,226.3800048828125,309.5899963378906,644.010009765625,95.54000091552734,279.2200012207031,230.0800018310547,316.1300048828125,652.010009765625,96.91999816894531,276.82000732421875,226.35000610351562,309.4330139160156,643.8499755859375,95.05000305175781,277.7950134277344,230.02000427246094,314.80999755859375,650.2100219726562,95.50499725341797,3907328,6052796,3133641,2627354,15007108
2025-12-12 15:30:00+00:00,277.739990234375,226.02000427246094,308.0,641.469970703125,95.15499877929688,278.8599853515625,227.61000061035156,310.94000244140625,647.2000122070312,96.06999969482422,277.44000244140625,225.3000030517578,307.0880126953125,639.010009765625,94.88009643554688,277.8800048828125,226.36000061035156,309.6099853515625,643.9299926757812,95.54199981689453,3485545,3720416,2344376,1448891,3629040
2025-12-12 16:30:00+00:00,277.8550109863281,226.3300018310547,309.57000732421875,643.219970703125,95.15499877929688,278.44000244140625,226.6999969482422,310.7799987792969,643.8223266601562,95.41999816894531,277.2807922363281,225.1199951171875,306.9599914550781,638.6099853515625,94.84500122070312,277.7699890136719,226.0,308.0,641.3699951171875,95.15499877929688,2096132,2582048,1633867,1057779,8718224
2025-12-12 17:30:00+00:00,279.04998779296875,226.99000549316406,311.6499938964844,647.5001220703125,95.44000244140625,279.19000244140625,227.13980102539062,311.69000244140625,648.5,95.55999755859375,277.8349914550781,226.14999389648438,309.0199890136719,642.2650146484375,95.0199966430664,277.8349914550781,226.32000732421875,309.57000732421875,643.3699951171875,95.15560150146484,2564725,1740300,1082515,872664,8789103
2025-12-12 18:30:00+00:00,277.95001220703125,226.85000610351562,310.9627990722656,645.3099975585938,95.55500030517578,279.04998779296875,227.375,311.8900146484375,648.5,95.79000091552734,277.7300109863281,226.66000366210938,310.3900146484375,645.094970703125,95.38999938964844,279.0400085449219,226.99000549316406,311.6499938964844,647.6799926757812,95.44499969482422,2354465,1616710,809271,604159,24957559
2025-12-12 19:30:00+00:00,278.5177001953125,227.10499572753906,311.1650085449219,645.8250122070312,95.65499877929688,278.70001220703125,227.10499572753906,311.4200134277344,646.010009765625,95.83999633789062,277.80999755859375,226.60000610351562,310.57000732421875,644.4801025390625,95.47000122070312,277.95001220703125,226.8699951171875,310.9700012207031,645.3200073242188,95.55999755859375,1391840,6907485,426551,444308,33888552
